"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Asian","Outside London","AO","50","[c]","21260","21260"
"New entrant CS","2022","Undeclared","Asian","Outside London","EO","30","[c]","26920","27570"
"New entrant CS","2022","Undeclared","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","AO","60","[c]","22110","21260"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","EO","45","[c]","27100","27570"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","HEO","35","[c]","31450","31380"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Outside London","Unknown","35","[c]","31080","28200"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","London","EO","35","[c]","28570","27960"
"New entrant CS","2022","Undeclared","White","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","London","HEO","60","[c]","33110","33570"
"New entrant CS","2022","Undeclared","White","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","London","SEO","30","[c]","41530","41380"
"New entrant CS","2022","Undeclared","White","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Outside London","AA","65","[c]","20150","19860"
"New entrant CS","2022","Undeclared","White","Outside London","AO","305","[c]","21710","21260"
"New entrant CS","2022","Undeclared","White","Outside London","EO","220","[c]","26560","26940"
"New entrant CS","2022","Undeclared","White","Outside London","G6","5","[c]","[c]","[c]"
