"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","Unknown","75","[c]","29720","28200"
"New entrant CS","2022","50-59","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","AO","40","[c]","25450","23720"
"New entrant CS","2022","50-59","Unknown","London","EO","135","[c]","30290","30130"
"New entrant CS","2022","50-59","Unknown","London","G6","35","[c]","71770","68700"
"New entrant CS","2022","50-59","Unknown","London","G7","80","[c]","57970","56750"
"New entrant CS","2022","50-59","Unknown","London","HEO","55","[c]","35110","34260"
"New entrant CS","2022","50-59","Unknown","London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","SEO","65","[c]","42240","41750"
"New entrant CS","2022","50-59","Unknown","London","Unknown","50","[c]","34670","33700"
"New entrant CS","2022","50-59","Unknown","Outside London","AA","220","[c]","20600","20890"
"New entrant CS","2022","50-59","Unknown","Outside London","AO","610","[c]","21910","21260"
"New entrant CS","2022","50-59","Unknown","Outside London","EO","645","[c]","28410","27130"
"New entrant CS","2022","50-59","Unknown","Outside London","G6","60","[c]","68700","65280"
"New entrant CS","2022","50-59","Unknown","Outside London","G7","140","[c]","55360","53480"
"New entrant CS","2022","50-59","Unknown","Outside London","HEO","195","[c]","32970","32990"
"New entrant CS","2022","50-59","Unknown","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Outside London","SEO","180","[c]","40250","39660"
"New entrant CS","2022","50-59","Unknown","Outside London","Unknown","650","[c]","29880","28200"
"New entrant CS","2022","50-59","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","AO","55","[c]","21440","21260"
"New entrant CS","2022","60-64","Declared disabled","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Outside London","Unknown","120","[c]","30070","28200"
"New entrant CS","2022","60-64","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","London","Unknown","40","[c]","38190","35310"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","AA","70","[c]","20780","20890"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","AO","230","[c]","21410","21260"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","EO","120","[c]","26980","27570"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","G7","40","[c]","53260","52000"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","HEO","50","[c]","31970","32410"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","SEO","50","[c]","39400","39660"
"New entrant CS","2022","60-64","Declared non-disabled","Outside London","Unknown","270","[c]","28650","28200"
"New entrant CS","2022","60-64","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","London","Unknown","40","[c]","36460","36560"
"New entrant CS","2022","60-64","Unknown","Outside London","AA","65","[c]","19800","19200"
"New entrant CS","2022","60-64","Unknown","Outside London","AO","115","[c]","21370","21250"
"New entrant CS","2022","60-64","Unknown","Outside London","EO","100","[c]","28990","27570"
"New entrant CS","2022","60-64","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Outside London","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Outside London","Unknown","230","[c]","29280","28200"
"New entrant CS","2022","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared disabled","Outside London","Unknown","50","[c]","33190","28620"
"New entrant CS","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","AO","50","[c]","21290","21260"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Declared non-disabled","Outside London","Unknown","100","[c]","28940","28200"
"New entrant CS","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","London","G7","[c]","[c]","[c]","[c]"
