"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","London","10","[c]","33970","29430"
"New entrant CS","2022","20-29","Unknown","Finance","Outside London","40","[c]","26150","26350"
"New entrant CS","2022","20-29","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","Outside London","10","[c]","26360","23330"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","Outside London","40","[c]","31370","31210"
"New entrant CS","2022","20-29","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","London","145","[c]","28440","28650"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Outside London","620","[c]","23640","24880"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other","London","65","[c]","28010","28650"
"New entrant CS","2022","20-29","Unknown","Other","Outside London","150","[c]","22290","21170"
"New entrant CS","2022","20-29","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Policy","London","120","[c]","35520","35050"
"New entrant CS","2022","20-29","Unknown","Policy","Outside London","65","[c]","29070","29430"
"New entrant CS","2022","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","London","50","[c]","33880","35050"
"New entrant CS","2022","20-29","Unknown","Project Delivery","Outside London","15","[c]","27970","24880"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Outside London","30","[c]","27900","26350"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","London","25","[c]","33620","33650"
"New entrant CS","2022","20-29","Unknown","Social Research","Outside London","15","[c]","27370","28270"
"New entrant CS","2022","20-29","Unknown","Statistics","London","45","[c]","24590","22460"
"New entrant CS","2022","20-29","Unknown","Statistics","Outside London","15","[c]","24230","25860"
"New entrant CS","2022","20-29","Unknown","Unknown","London","80","[c]","29720","31060"
"New entrant CS","2022","20-29","Unknown","Unknown","Outside London","1710","[c]","26560","27230"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Economics","London","15","[c]","54340","54540"
"New entrant CS","2022","30-39","Analysis","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Geography","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Operational Delivery","Outside London","30","[c]","34120","33380"
"New entrant CS","2022","30-39","Analysis","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Other","London","25","[c]","42310","37120"
"New entrant CS","2022","30-39","Analysis","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Science and Engineering","Outside London","15","[c]","33680","30220"
"New entrant CS","2022","30-39","Analysis","Social Research","London","15","[c]","44080","41340"
"New entrant CS","2022","30-39","Analysis","Social Research","Outside London","45","[c]","35170","33080"
"New entrant CS","2022","30-39","Analysis","Statistics","London","10","[c]","39350","37610"
"New entrant CS","2022","30-39","Analysis","Statistics","Outside London","45","[c]","35670","33790"
"New entrant CS","2022","30-39","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Commercial","London","30","[c]","43700","40650"
"New entrant CS","2022","30-39","Commercial","Commercial","Outside London","140","[c]","33450","33000"
"New entrant CS","2022","30-39","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","London","35","[c]","73550","70250"
"New entrant CS","2022","30-39","Commercial","Unknown","Outside London","45","[c]","63230","64500"
"New entrant CS","2022","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Communications","London","70","[c]","42350","40040"
"New entrant CS","2022","30-39","Communications","Communications","Outside London","60","[c]","35290","32870"
"New entrant CS","2022","30-39","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Operational Delivery","Outside London","150","[c]","27650","26590"
"New entrant CS","2022","30-39","Communications","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Tax","Outside London","105","[c]","27240","26590"
"New entrant CS","2022","30-39","Communications","Unknown","London","10","[c]","38150","40600"
"New entrant CS","2022","30-39","Communications","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Counter Fraud","London","25","[c]","30210","31060"
"New entrant CS","2022","30-39","Counter Fraud","Counter Fraud","Outside London","170","[c]","25790","27570"
"New entrant CS","2022","30-39","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Intelligence Analysis","Outside London","15","[c]","31080","33080"
"New entrant CS","2022","30-39","Counter Fraud","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Legal","Outside London","15","[c]","29120","26590"
"New entrant CS","2022","30-39","Counter Fraud","Operational Delivery","London","15","[c]","27750","25330"
"New entrant CS","2022","30-39","Counter Fraud","Operational Delivery","Outside London","90","[c]","25150","26590"
"New entrant CS","2022","30-39","Counter Fraud","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","London","25","[c]","33840","30750"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Outside London","70","[c]","27830","26590"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Debt","Operational Delivery","Outside London","145","[c]","21330","21250"
"New entrant CS","2022","30-39","Debt","Other","Outside London","65","[c]","21540","21260"
"New entrant CS","2022","30-39","Debt","Tax","Outside London","55","[c]","22090","21250"
"New entrant CS","2022","30-39","Debt","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Digital, Data and Technology","London","150","[c]","46800","43330"
"New entrant CS","2022","30-39","Digital, Data & Technology","Digital, Data and Technology","Outside London","595","[c]","36640","34050"
"New entrant CS","2022","30-39","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Knowledge and Information Management","Outside London","10","[c]","26100","25630"
"New entrant CS","2022","30-39","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
