"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Government Legal Department","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Westminster","SEO/HEO","HEO","45","[c]","43300","43920"
"New entrant CS","2022","Government Legal Department","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Birmingham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Birmingham","G6/G7","G7","10","[c]","55530","56500"
"New entrant CS","2022","Government Property Agency","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Birmingham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Birmingham","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Bristol, City of","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Leeds","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Manchester","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Manchester","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Monmouthshire and Newport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Nottingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Nottingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Swindon","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Westminster","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Westminster","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Westminster","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Westminster","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Westminster","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Bedford","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Bedford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Bedford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Birmingham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Birmingham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Bristol, City of","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Bristol, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Cheshire East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","City of Edinburgh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","East Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Flintshire and Wrexham","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Flintshire and Wrexham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Glasgow City","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Glasgow City","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Glasgow City","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Heart of Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Heart of Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Leeds","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Leeds","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Leeds","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Leeds","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Mid Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Sefton","AA/AO","AO","35","[c]","20550","20730"
"New entrant CS","2022","Health and Safety Executive","Sefton","EO","EO","50","[c]","26420","26370"
"New entrant CS","2022","Health and Safety Executive","Sefton","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Sefton","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Sefton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Sefton","SEO/HEO","HEO","15","[c]","31950","31660"
"New entrant CS","2022","Health and Safety Executive","Sefton","SEO/HEO","SEO","20","[c]","41800","39340"
"New entrant CS","2022","Health and Safety Executive","Sheffield","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Sheffield","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Sheffield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South and West Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South and West Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South and West Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South and West Derbyshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South West Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Tower Hamlets","SEO/HEO","HEO","10","[c]","35250","36040"
"New entrant CS","2022","Health and Safety Executive","Tower Hamlets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Tyneside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","York","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","York","EO","EO","40","[c]","26380","26370"
"New entrant CS","2022","Health and Safety Executive","York","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","York","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Angus and Dundee City","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Barking & Dagenham and Havering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Barnet","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Barnet","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","10","[c]","21010","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Bedford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Berkshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bexley and Greenwich","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bexley and Greenwich","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bexley and Greenwich","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bexley and Greenwich","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bexley and Greenwich","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Birmingham","AA/AO","AO","100","[c]","20940","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Birmingham","EO","EO","15","[c]","25120","25120"
"New entrant CS","2022","HM Courts and Tribunals Service","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Birmingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Birmingham","SEO/HEO","HEO","10","[c]","30450","30450"
"New entrant CS","2022","HM Courts and Tribunals Service","Birmingham","SEO/HEO","SEO","10","[c]","36490","36050"
"New entrant CS","2022","HM Courts and Tribunals Service","Blackburn with Darwen","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Blackburn with Darwen","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Blackburn with Darwen","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Blackpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bournemouth, Christchurch and Poole","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bournemouth, Christchurch and Poole","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bradford","AA/AO","AO","25","[c]","20970","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Bradford","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Brent","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Brent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","AA/AO","AO","25","[c]","20970","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Brighton and Hove","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Brighton and Hove","AA/AO","AO","10","[c]","20970","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Brighton and Hove","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Brighton and Hove","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bristol, City of","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bristol, City of","AA/AO","AO","30","[c]","20970","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Bristol, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bristol, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bromley","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bromley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Buckinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Calderdale and Kirklees","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Camden and City of London","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Camden and City of London","AA/AO","AO","45","[c]","23720","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Camden and City of London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","AA/AO","AO","35","[c]","20970","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Central Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
