"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Department for International Trade","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","40","[c]","27520","26050"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Other","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","London","145","[c]","36740","33210"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","Outside London","90","[c]","34720","30190"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Commercial","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Communications","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Digital, Data and Technology","Outside London","65","[c]","33800","30730"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Economics","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Finance","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Human Resources","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Operational Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Operational Delivery","Outside London","525","[c]","23370","21840"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Policy","London","65","[c]","46140","42470"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Policy","Outside London","45","[c]","36890","38650"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Project Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Social Research","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Unknown","London","60","[c]","43590","42470"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Unknown","Outside London","45","[c]","37760","30730"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Commercial","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Counter Fraud","London","85","[c]","27660","25110"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Counter Fraud","Outside London","410","[c]","25580","27570"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Digital, Data and Technology","Outside London","225","[c]","41170","38000"
