"Status","Year","Age","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Food Standards Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","54470","55720"
"In post","2022","50-59","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","South East (England)","Kent","15","10","38720","37910"
"In post","2022","50-59","Food Standards Agency","South East (England)","Surrey, East and West Sussex","15","15","42850","40350"
"In post","2022","50-59","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","15","15","34790","30280"
"In post","2022","50-59","Food Standards Agency","South West (England)","Devon","10","10","36880","29490"
"In post","2022","50-59","Food Standards Agency","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","32100","26750"
"In post","2022","50-59","Food Standards Agency","Wales","East Wales","20","20","41730","38610"
"In post","2022","50-59","Food Standards Agency","Wales","West Wales and The Valleys","20","20","33850","29800"
"In post","2022","50-59","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","15","15","33580","27320"
"In post","2022","50-59","Food Standards Agency","West Midlands (England)","West Midlands","15","15","33180","30350"
"In post","2022","50-59","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","20","38790","34910"
"In post","2022","50-59","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","50","50","37860","32240"
"In post","2022","50-59","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","15","15","36620","32350"
"In post","2022","50-59","Food Standards Scotland","Scotland","Eastern Scotland","10","10","40100","30040"
"In post","2022","50-59","Food Standards Scotland","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Scotland","Scotland","North Eastern Scotland","50","45","42160","37890"
"In post","2022","50-59","Food Standards Scotland","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2022","50-59","Food Standards Scotland","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","London","Inner London - West","925","905","54930","54870"
"In post","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","500","495","58100","57600"
"In post","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Southern Scotland","220","210","44140","42890"
"In post","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","85","80","35550","30430"
"In post","2022","50-59","Forestry and Land Scotland","Scotland","Eastern Scotland","100","95","38380","36550"
"In post","2022","50-59","Forestry and Land Scotland","Scotland","Highlands and Islands","125","125","32710","31060"
"In post","2022","50-59","Forestry and Land Scotland","Scotland","North Eastern Scotland","25","25","32560","31060"
"In post","2022","50-59","Forestry and Land Scotland","Scotland","Southern Scotland","60","60","33610","32040"
"In post","2022","50-59","Forestry and Land Scotland","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Forestry and Land Scotland","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Actuary's Department","London","Inner London - West","25","25","88000","85790"
"In post","2022","50-59","Government Actuary's Department","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","London","Inner London - West","65","60","55190","53320"
"In post","2022","50-59","Government Internal Audit Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","North East (England)","Northumberland, and Tyne and Wear","10","10","50050","48580"
"In post","2022","50-59","Government Internal Audit Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","North West (England)","Lancashire","10","5","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","North West (England)","Merseyside","10","10","54380","52160"
"In post","2022","50-59","Government Internal Audit Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","54210","58910"
"In post","2022","50-59","Government Internal Audit Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","West Midlands (England)","West Midlands","15","10","53610","44590"
"In post","2022","50-59","Government Internal Audit Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","Yorkshire and The Humber","West Yorkshire","15","15","49280","44870"
"In post","2022","50-59","Government Legal Department","London","Inner London - West","490","460","63070","66800"
"In post","2022","50-59","Government Legal Department","London","Outer London - South","20","20","44270","38390"
"In post","2022","50-59","Government Legal Department","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Legal Department","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2022","50-59","Government Legal Department","Yorkshire and The Humber","West Yorkshire","15","15","60180","61430"
"In post","2022","50-59","Government Property Agency","East Midlands (England)","Derbyshire and Nottinghamshire","10","5","[c]","[c]"
"In post","2022","50-59","Government Property Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Property Agency","London","Inner London - West","30","30","56500","54700"
"In post","2022","50-59","Government Property Agency","North West (England)","Greater Manchester","10","10","54670","49700"
"In post","2022","50-59","Government Property Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Property Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","50-59","Government Property Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Property Agency","West Midlands (England)","West Midlands","10","10","66910","60750"
"In post","2022","50-59","Government Property Agency","Yorkshire and The Humber","West Yorkshire","10","10","54630","56360"
"In post","2022","50-59","Health and Safety Executive","East Midlands (England)","Derbyshire and Nottinghamshire","130","120","48840","45870"
"In post","2022","50-59","Health and Safety Executive","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Health and Safety Executive","East of England","Bedfordshire and Hertfordshire","25","25","44800","46320"
"In post","2022","50-59","Health and Safety Executive","East of England","East Anglia","5","5","[c]","[c]"
"In post","2022","50-59","Health and Safety Executive","East of England","Essex","15","15","59580","53430"
"In post","2022","50-59","Health and Safety Executive","London","Inner London - East","45","40","51400","47510"
"In post","2022","50-59","Health and Safety Executive","North East (England)","Northumberland, and Tyne and Wear","30","30","40430","45100"
"In post","2022","50-59","Health and Safety Executive","North West (England)","Cheshire","10","10","44770","45070"
"In post","2022","50-59","Health and Safety Executive","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2022","50-59","Health and Safety Executive","North West (England)","Merseyside","385","365","41790","35910"
"In post","2022","50-59","Health and Safety Executive","Scotland","Eastern Scotland","15","15","40310","46320"
"In post","2022","50-59","Health and Safety Executive","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Health and Safety Executive","Scotland","North Eastern Scotland","45","45","75960","90550"
"In post","2022","50-59","Health and Safety Executive","Scotland","West Central Scotland","25","25","46250","46320"
"In post","2022","50-59","Health and Safety Executive","South East (England)","Hampshire and Isle of Wight","20","20","43370","43900"
"In post","2022","50-59","Health and Safety Executive","South East (England)","Kent","5","5","[c]","[c]"
